estado,municipio,id_estado,id_municipio,cve_inegi,nombre,ap_paterno,ap_materno,sexo,partido,integrantes,descripcion,pdo_gob_ini,pdo_gob_fin,direccion,pag_web,cve_lada,telefono
Tamaulipas,Nuevo Laredo,28,27,28027,OSCAR ENRIQUE,RIVAS,CUELLAR,H,COAL.,PAN-PRD-PMC,COALICION ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL CALLE GUERRERO 1500 NUEVO LAREDO, TAMPS. CP. 88000",http://nld.gob.mx/index.php,867,(867) 711 3535  (867) 711 3536
Tamaulipas,Nuevo Morelos,28,28,28028,EUNICE,HERNÁNDEZ,MARTÍNEZ,M,PAN,,PARTIDO ACCIÓN NACIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL CALLE NUEVO LEON S/N NUEVO MORELOS, TAMPS. CP. 89970",http://,482,(482) 371 3126  (482) 371 3092  (482) 371 3085
Tamaulipas,Ocampo,28,29,28029,JOSÉ DE JESÚS,ÁVALOS,PUENTE,H,PAN,,PARTIDO ACCIÓN NACIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL MATAMOROS # 605 NORTE OCAMPO, TAMPS. CP. 87980",http://,832,(832) 236 0002
Tamaulipas,Padilla,28,30,28030,EDGAR EEDUARDO,ALVARADO,GARCÍA,H,PAN,,PARTIDO ACCIÓN NACIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL EJE LA SOLEDAD S/N, CENTRO PADILLA, TAMPS. CP. 87780",http://,835,(835) 324 01 58  (835) 324 01 08
Tamaulipas,Palmillas,28,31,28031,LAURA,CÓRDOBA,CASTILLO,M,PAN,,PARTIDO ACCIÓN NACIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL EJE LLANO DE ASUA S/N PALMILLAS, TAMPS. CP. 87970",http://,832,(832) 235 4603  (832) 235 4606
Tamaulipas,Reynosa,28,32,28032,MAKI ESTHER,ORTIZ,DOMÍNGUEZ,M,COAL.,PAN-PRD-PMC,COALICION ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL MORELOS 645, CENTRO REYNOSA, TAMPS. CP. 88500",http://www.reynosa.gob.mx,899,(899) 932 3200  (899) 932 3120
Tamaulipas,Río Bravo,28,33,28033,CARLOS RAFAEL,ULIVARRI,LÓPEZ,H,COAL.,PAN-PRD-PMC,COALICION ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL AV. LAS AMERICAS ESQ. CON AV. MIGUEL ALEMAN S/N, ZONA CENTRO CP. 88900",http://www.riobravo.gob.mx,899,(899)  9340011(899)  934 0020(899) 934 0011(899) 938 5322
Tamaulipas,San Carlos,28,34,28034,FRANCISCO  ,LÓPEZ,VILLAFRANCA,H,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL EJE EL CORRALEJO S/N SAN CARLOS, TAMPS. CP. 87730",http://,835,(835) 328 1060 (835) 328 1061 (835) 328 1340
Tamaulipas,San Fernando,28,35,28035,JOSÉ,RIOS,SILVA,H,COAL.,PAN-PRD-PMC,COALICION ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL HGO. ENTRE JUAREZ Y ESCANDON SAN FERNANDO, TAMPS. CP. 87600",http://ayuntamientosanfernando.com/,841,(841) 844 0413 (841) 844 1235  (841) 844 0370
Tamaulipas,San Nicolás,28,36,28036,SANDRA VERÓNICA,BENAVIDES,CASTELLANOS,M,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL DOMICILIO CONOCIDO SAN NICOLAS, TAMPS. CP. 87660",http://,834,(834) 301 1009
Tamaulipas,Soto la Marina,28,37,28037,ABEL ENRIQUE,GÁMEZ ,CANTÚ,H,COAL.,PAN-PRD-PMC,COALICION ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL BENITO JUAREZ S/N SOTO LA MARINA, TAMPS. CP. 87670",http://www.sotolamarina.gob.mx/,835,(835) 327 0165  (835) 327 1031   (835) 327 0491
Tamaulipas,Tampico,28,38,28038,JESÚS ANTONIO,NADER,NASRALLAH,H,COAL.,PAN-PRD-PMC,COALICION ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL COLON Y CARRANZA S/N, ZONA CENTRO, TAMPICO, TAMPS. CP. 89000",http://www.tampico.gob.mx/,833,833 3-05-27-00 EXT. 2703
Tamaulipas,Tula,28,39,28039,LENIN VLADIMIR,CORONADO,POSADAS,H,PAN,,PARTIDO ACCIÓN NACIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL CALLE LERDO DE TEJADA # 1, CENTRO, TULA, TAMPS. CP. 87900",http://www.ciudadtula.gob.mx/,832,(832) 326 0046  (832) 326 0047 (832) 326 0783
Tamaulipas,Valle Hermoso,28,40,28040,GERARDO ,ALDAPE,BALLESTEROS,H,COAL.,PAN-PRD-PMC,COALICION ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL CALLE EDUARDO CHAVEZ ENTRE HGO Y TAMPS. VALLE HERMOSO, TAMPS. CP. 87500",http://www.vallehermoso.gob.mx,894,(894) 842 0713(894) 842 0829  (894) 842 3619
Tamaulipas,Victoria,28,41,28041,XICOTÉNCATL,GONZÁLEZ,URESTI,H,COAL.,PAN-PRD-PMC,COALICION ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL AV. FRANCISCO I. MADERO NORTE # 102, CENTRO, VICTORIA, TAMPS C.P. 87000",http://www.ciudadvictoria.gob.mx/,834,(834) 318 7800 (834) 318 1848
Tamaulipas,Villagrán,28,42,28042,GUSTAVO,ESTRELLA,CABRERA,H,PAN,,PARTIDO ACCIÓN NACIONAL ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL ALVARO OBREGON Y CALLE 6 S/N VILLAGRAN, TAMPS. CP. 87880",http://,835,(835) 325 0010   (835) 325 0180
Tamaulipas,Xicoténcatl,28,43,28043,OFELIA NOEMY,GONZÁLEZ,MÁRQUEZ,M,COAL.,PAN-PRD-PMC,COALICION ,01/10/18,30/09/21,"PRESIDENCIA MUNICIPAL JUAREZ Y MORELOS # 100, CENTRO XICOTENCATL, TAMPS. CP. 89750",http://www.xicotencatl.gob.mx,832,(832) 235 0036 (832) 235 1022  (832) 235 1067
Tlaxcala,Amaxac de Guerrero,29,1,29001,FAUSTINO CARIN ,MOLINA ,CASTILLO ,H,PVEM,,PARTIDO VERDE ECOLOGISTA DE MÉXICO ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL PLAZA PRINCIPAL S/N AMAXAC DE GUERRERO, TLAX. CP. 90620",http://amaxac.gob.mx/web/inicio.php,246,46 102 52
Tlaxcala,Apetatitlán de Antonio Carvajal,29,2,29002,ELOY ,REYES ,JUAREZ ,H,PRD,,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL PLAZA CIVICA EMILIO SANCHEZ PIEDRA, APETATITLAN, TLAX. CP. 90600",http://,246,46 49736- EXT-0
Tlaxcala,Atlangatepec,29,3,29003,JOSE ,MACIAS ,GONZALEZ ,H,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/01/17,30/08/21,"PALACIO MUNICIPAL PLAZA PRINCIPAL # 1 ATLANGATEPEC, TLAX. CP. 90410",http://,241,241 41 23456
Tlaxcala,Atltzayanca,29,4,29004,NOE ,PARADA ,MATAMOROS ,H,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL AYUNTAMIENTO # 1 ATLZAYANCA, TLAX. CP. 90550",http://,276,276 41 5 30 25   2764153212
Tlaxcala,Apizaco,29,5,29005,JULIO CESAR ,HERNANDEZ ,,H,PAN,,PARTIDO ACCIÓN NACIONAL ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL AV. 16 DE SEPT. ESQ.CUAUHTEMOC APIZACO, TLAX. CP. 90300",http://www.apizaco.gob.mx/,241,241 41 88904
Tlaxcala,Calpulalpan,29,6,29006,NEPTALI MOISES ,GUTIERREZ ,JUAREZ ,H,PES,,PARTIDO ENCUENTRO SOCIAL,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL PLAZA DE LA CONSTITUCION S/N CENTRO, CALPULALPAN, TLAX. CP. 90200",http://,749,7499180225
Tlaxcala,El Carmen Tequexquitla,29,7,29007,OSCAR ,VELEZ ,SANCHEZ ,H,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL CUAUHTEMOC # 1 EL CARMEN TEQUEXQUITLA, TLAX. CP. 90570",http://www.elcarmentequexquitla.gob.mx/,276,276 4775165
Tlaxcala,Cuapiaxtla,29,8,29008,ARTURO ,HERNANDEZ ,HERNANDEZ ,H,PVEM,,PARTIDO VERDE ECOLOGISTA DE MÉXICO ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL HIDALGO # 14 COAPIAXTLA, TLAX. CP. 90562",http://,276,276 47 82200
Tlaxcala,Cuaxomulco,29,9,29009,JAVIER ,SERRANO ,SANCHEZ ,H,PAC,,PARTIDO ALIANZA CIUDADANA,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL AV. RUIZ CORTINEZ S/N CUAXOMULCO, TLAX. CP. 90660",http://,246,241 41 52255
Tlaxcala,Chiautempan,29,10,29010,HECTOR ,DOMINGUEZ ,RUGERIO ,H,COAL.,PRI-PVEM,COALICION,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL BERNARDO PICAZO ESQ. CON HIDALGO, CHIAUTEMPAN, TLAX. CP. 90800",http://,246,4643719   46 44797
Tlaxcala,Muñoz de Domingo Arenas,29,11,29011,ROGELIO ,PEREZ ,,H,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/01/17,30/08/21,PRESIDENCIA MUNICIPAL BLVD. TULIO HERNANDEZ GOMEZ MU,http://,241,241 41 510 19   41 510 79   24141 51115
Tlaxcala,Españita,29,12,29012,JESUS ,GONZALEZ ,GUARNEROS ,H,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL PLAZA DE LA CONSTITUCION # 1, COL. CENTRO, ESPAÑITA, TLAX. C.P. 90290",http://espanitatlax.gob.mx/turistico/inicio.php,241,241  41 536 05
Tlaxcala,Huamantla,29,13,29013,JORGE ,SANCHEZ ,JASSO ,H,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/01/17,30/08/21,"PALACIO MUNICIPAL S/N PARQUE JUAREZ S/N HUAMANTLA, TLAX. CP. 90500",http://,247,247 4725600 EXT. 115  247 47 21149
Tlaxcala,Hueyotlipan,29,14,29014,MAURO ,LEON ,GARFIAS ,H,PT,,PARTIDO DEL TRABAJO ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL PARQUE DOMINGO ARENAS S/N HUEYOTLIPAN, TLAX. CP. 90220",http://,241,241 41 50345 EXT. 102   41 50045
Tlaxcala,Ixtacuixtla de Mariano Matamoros,29,15,29015,RAFAEL ,ZAMBRANO ,CERVANTES ,H,COAL.,PRI-PNA,COALICIÓN,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL HIDALGO # 1, IXTACUIXTLA DE MATAMOROS, TLAX CP. 90120",http://,248,248 48 16837   15045
Tlaxcala,Ixtenco,29,16,29016,MIGUEL ANGEL ,CABALLERO ,YONCA ,H,PES,,PARTIDO ENCUENTRO SOCIAL,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL PLAZA DE LA CONSTITUCION # 1 IXTENCO, TLAX. CP. 90580",http://ixtenco.gob.mx/turistico/inicio.php,247,247 47 29223
Tlaxcala,Mazatecochco de José María Morelos,29,17,29017,JOSE ESTEBAN ,CORTES ,TORRES ,H,PI,,PARTIDO INDEPENDIENTE ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL PLAZA PRINCIPAL S/N MAZATECOCHCO, TLAX. CP. 90870",http://,222,222: 2-63-04-41
Tlaxcala,Contla de Juan Cuamatzi,29,18,29018,MIGUEL ,MUÑOZ ,REYES ,H,PRD,,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL PLAZA PRINCIPAL S/N, CENTRO CONTLA DE JUAN CUAMATZI, TLAX. CP. 90690",http://www.contla.gob.mx/turistico/inicio.php,246,46 1 17 11 (SRIO. PARTICULAR: FERNANDO CAMPOS BAEZ 246 1028827)
Tlaxcala,Tepetitla de Lardizábal,29,19,29019,CARLOS ,FERNANDEZ ,NIEVES ,H,PAN,,PARTIDO ACCIÓN NACIONAL ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL AV. IGNACIO CARRANZA # 1 TEPETITLA DE LARDIZABAL, TLAX. CP. 90700",http://www.tepetitla.gob.mx/turistico/inicio.php,248,248 48 702 86
Tlaxcala,Sanctórum de Lázaro Cárdenas,29,20,29020,ENRIQUE ,ROSETE ,SANCHEZ ,H,PAN,,PARTIDO ACCIÓN NACIONAL ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL PLAZA DE LA CONSTITUCION SANCTORUM DE LAZARO C., TLAX. CP. 90230",http://,748,748 9181890      9181700
Tlaxcala,Nanacamilpa de Mariano Arista,29,21,29021,VICTOR HUGO ,SANCHEZ ,FLORES ,H,COAL.,PRI-PS,COALICION,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL PARQUE MARIANO ARISTA # 10 NANACAMILPA, TLAX. CP. 90280",http://,748,7487660654   7487660003
Tlaxcala,Acuamanala de Miguel Hidalgo,29,22,29022,MARIA CATALINA ,HERNANDEZ ,AGUILA ,M,COAL.,PRD-PT,COALICIÓN,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL PLAZA PRINCIPAL SN ACUAMANALA DE MIGUEL H., TLAX. CP. 90860",http://,246,49 78130
Tlaxcala,Natívitas,29,23,29023,OSCAR ,MURIAS ,JUAREZ,H,PAC,,PARTIDO ALIANZA CIUDADANA,01/01/17,30/08/21,"PALACIO MUNICIPAL PARQUE HIDALGO # 1 NATIVITAS, TLAX. CP. 90710",http://,246,4160033
Tlaxcala,Panotla,29,24,29024,EYMARD,GRANDE ,RODRIGUEZ ,H,PRD,,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL PLAZA HIDALGO S/N PANOTLA, TLAX. CP. 90147",http://ayuntamientopanotla.gob.mx/,246,4168297
Tlaxcala,San Pablo del Monte,29,25,29025,CUTBERTO ,BENITO ,CANO ,H,PAN,,PARTIDO ACCIÓN NACIONAL ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL AV. AYUNTAMIENTO # 1, CENTRO SAN PABLO DEL MONTE, TLAX. CP. 90900",http://spm.gob.mx/turistico/inicio.php,222,222 282 1228
Tlaxcala,Santa Cruz Tlaxcala,29,26,29026,MIGUEL ANGEL ,SANABRIA ,CHAVEZ ,H,PI,,PARTIDO INDEPENDIENTE ,01/01/17,30/08/21,"PALACIO MUNICIPAL PLAZA PRINCIPAL S/N SANTA CRUZ TLAXCALA, TLAX. CP. 90640",http://,246,46 103 38 ext 101     46 103 37
Tlaxcala,Tenancingo,29,27,29027,CARLOS DANIEL ,MARTINEZ ,SERRANO ,H,PAN,,PARTIDO ACCIÓN NACIONAL ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL PLAZA PRINCIPAL S/N TENANCINGO, TLAX. CP. 90890",http://,222,222 281 1026
Tlaxcala,Teolocholco,29,28,29028,GELASIO ,JUAREZ ,SANCHEZ ,H,COAL.,PRI-PVEM,COALICION,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL PLAZA PRINCIPAL S/N TEOLOCHOLCO, TLAX. CP. 90850",http://,246,46 16544
Tlaxcala,Tepeyanco,29,29,29029,BLADIMIR,SAINOS ,FLORES ,H,COAL.,PRI-PVEM-PNA,COALICION ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL HIDALGO # 16 TEPEYANCO, TLAX. CP. 90190",http://,246,49 716 23
Tlaxcala,Terrenate,29,30,29030,FELIPE ,FERNANDEZ ,ROMERO ,H,PT,,PARTIDO DEL TRABAJO ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL 27 DE SEPTIEMBRE # 1 TERRENATE, TLAX. CP. 90540",http://,241,241 41 56116
Tlaxcala,Tetla de la Solidaridad,29,31,29031,ELEAZAR ,MOLINA,PEREZ ,H,PAN,,PARTIDO ACCIÓN NACIONAL ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL CALLE PLAZA DE LAS AMERICAS #1 TETLA, TLAX. CP. 90430",http://,241,241 412 0008-21484    241 412 0366
Tlaxcala,Tetlatlahuca,29,32,29032,ANTONIO ,MORALES ,RAMOS ,H,PVEM,,PARTIDO VERDE ECOLOGISTA DE MÉXICO ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL AV. VENUSTIANO CARRANZA # 1 TETLATLAHUCA, TLAX. CP. 90730",http://,246,41 62921 Y 46 6 8800
Tlaxcala,Tlaxcala,29,33,29033,ANABELL,AVALOS ,ZEMPOALTECA,M,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/01/17,30/08/21,"PALACIO MUNICIPAL PORTAL HIDALGO # 6, CENTRO, TLAXCALA, TLAX. CP. 90000",http://www.capitaltlaxcala.gob.mx/,246,46 24096   4620014 EXT.-204
Tlaxcala,Tlaxco,29,34,29034,GARDENIA ,HERNANDEZ ,RODRIGUEZ ,M,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL PLAZA PRINCIPAL S/N TLAXCO, TLAX. CP. 90250",http://www.tlaxco.gob.mx/,241,2414960657
Tlaxcala,Tocatlán,29,35,29035,JOSE DEL CARMEN ,HERNANDEZ ,MORALES ,H,PT,,PARTIDO DEL TRABAJO ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL CALLE XICOHTENCATL NO. 9A B.DE SAN MIGUEL TOCATLAN, TLAX CP. 90482",http://,241,241 413 0069
Tlaxcala,Totolac,29,36,29036,GIOVANI ,PEREZ ,BRIONES ,H,PRD,,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL PLAZA PRINCIPAL S/N TOTOLAC, TLAX. CP. 90160",http://,246,4620067
Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos,29,37,29037,CRUZ ,ALEJANDRO ,JUAREZ ,H,PAN,,PARTIDO ACCIÓN NACIONAL ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL CALLE ADOLFO LOPEZ MATEOS # 7 Z. DE TRINIDAD SANCHEZ, TLAX. CP. 90590",http://,223,(01) 2234780811 EXT 102
Tlaxcala,Tzompantepec,29,38,29038,ARTURO ,RIVERA ,MORA ,H,PAC,,PARTIDO ALIANZA CIUDADANA,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL ZARAGOZA # 1 TZOMPANTEPEC, TLAX. CP. 90490",http://www.tzompantepectlax.gob.mx/web/inicio.php?seccion=1,241,241 415 2315 -   24141 52913
Tlaxcala,Xaloztoc,29,39,29039,MARIO ,LOPEZ ,LOPEZ ,H,PRD,,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL PLAZA PRINCIPAL # 1, CENTRO XALOZTOC, TLAX. CP. 90460",http://www.xaloztoc.gob.mx/turistico/inicio.php,241,2414130395
Tlaxcala,Xaltocan,29,40,29040,EUGENIO ,SANCHEZ ,AMADOR ,H,PAC,,PARTIDO ALIANZA CIUDADANA,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL HIDALGO S/N XALTOCAN, TLAX. CP. 90440",http://,241,2414154092   2414154138
Tlaxcala,Papalotla de Xicohténcatl,29,41,29041,JESUS ,HERRERA ,XICOHTENCATL,H,COAL.,PRI-PVEM,COALICION,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL 2DA. SECCION POTRERO PAPALOTLA, TLAX. CP. 90790",http://,222,222 281 0842
Tlaxcala,Xicohtzinco,29,42,29042,JOSE ISABEL ,BADILLO ,JARAMILLO ,H,PRD,,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,01/01/17,30/08/21,"PALACIO MUNICIPAL DOMICILIO CONOCIDO S/N, CENTRO XICOHTZINGO, TLAX. CP. 90780",http://www.xicohtzinco.gob.mx,222,222 279 14 74
Tlaxcala,Yauhquemehcan,29,43,29043,FRANCISCO ,VILLAREAL ,CHAIREZ ,H,PAN,,PARTIDO ACCIÓN NACIONAL ,01/01/17,30/08/21,"PALACIO MUNICIPAL SECCION PRIMERA YAUHQUEMEHCAN, TLAX. CP. 90450",http://,241,241 415 4100-54100
Tlaxcala,Zacatelco,29,44,29044,TOMAS ,OREA ,ALBARRAN ,H,PRD,,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL AV. INDEPENDENCIA S/N ZACATELCO, TLAX. CP. 90740",http://,246,49 70186
Tlaxcala,Benito Juárez,29,45,29045,ALEJANDRO ,CAMPECH,AVELAR ,H,PRD,,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL REPUBLICA DE EL SALVADOR # 57 BENITO JUAREZ, TLAX. CP. 90232",http://bjuareztlax.gob.mx/web/inicio.php,748,7487662275    DOM. 7487662406
Tlaxcala,Emiliano Zapata,29,46,29046,EVELIA ,HUERTA ,GONZALEZ ,M,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL CALLE EMILIANO ZAPATA NO. 1 EMILIANO ZAPATA, TLAX. CP. 90542",http://,246,241 41 581 11
Tlaxcala,Lázaro Cárdenas,29,47,29047,JACIEL ,GONZALEZ ,HERRERA ,H,PVEM,,PARTIDO VERDE ECOLOGISTA DE MÉXICO ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL ADRIAN CABALLERO # 10 LAZARO CARDENAS, TLAX. CP. 90540",http://www.lcardenastlax.gob.mx/turistico/inicio.php,241,241 41 550 46
Tlaxcala,La Magdalena Tlaltelulco,29,48,29048,RUBEN ,PLUMA ,MORALES ,H,PT,,PARTIDO DEL TRABAJO ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL AV. 16 DE SEPTIEMBRE # 2 LA MAGDALENA TLALTELULCO,TLAX. CP. 90830",http://tlaltelulco.gob.mx/web/inicio.php?seccion=1,246,4-61-71-40
Tlaxcala,San Damián Texóloc,29,49,29049,MARIBEL ,CERVANTES ,HERNANDEZ ,M,PRD,,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL PLAZA DE LA CONSTITUCION # 1 SAN DAMIAN TEXOLOC, TLAX. CP. 90731",http://,246,46 81254    46 81254
Tlaxcala,San Francisco Tetlanohcan,29,50,29050,JUAN CARLOS ,MENDIETA ,LIRA ,H,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL PLAZA DE LA CONSTITUCION S/N SAN FRANCISCO TETLANOHCAN,TLA. CP. 90840",http://,246,46  17212
Tlaxcala,San Jerónimo Zacualpan,29,51,29051,CIRO LUIS ,MENESES ,ZUÑIGA ,H,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL 16 DE SEPTIEMBRE S/N SAN JERONIMO ZACUALPAN, TLAX. CP. 90732",http://sjzacualpan.gob.mx/,246,49 70542
Tlaxcala,San José Teacalco,29,52,29052,VENANCIO ,PEREZ ,MANOATL ,H,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL AV. 20 DE NOVIEMBRE S/N SAN JOSE TEACALCO, TLAX. CP. 90492",http://,241,241 41 52204
Tlaxcala,San Juan Huactzinco,29,53,29053,ALFREDO ,VALENCIA ,MUÑOZ ,H,PS,,PARTIDO SOCIALISTA ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL AV. 16 DE SEPTIEMBRE SAN JUAN HUACTZINGO, TLAX. CP. 90190",http://huactzinco.gob.mx/,246,49 705 66
Tlaxcala,San Lorenzo Axocomanitla,29,54,29054,MARTHA ,PALAFOX ,HERNANDEZ ,M,PAN,,PARTIDO ACCIÓN NACIONAL ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL PLAZUELA PEDRO MORALES S/N SAN LORENZO AXOCOMANITLA, TLA. CP. 90750",http://,246,49 757 49
Tlaxcala,San Lucas Tecopilco,29,55,29055,JONATHAN ,VAZQUEZ ,MORALES ,H,PMC,,PARTIDO MOVIMIENTO CIUDADANO,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL AV. JUAREZ S/N SAN LUCAS TECOPILCO, TLAX. CP. 90441",http://tecopilco.gob.mx/web/inicio.php?seccion=1,241,241 49 62218
Tlaxcala,Santa Ana Nopalucan,29,56,29056,JAIME ,HERRERA ,VARA ,H,PS,,PARTIDO SOCIALISTA ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL AV. LOMA BONITA S/N SANTA ANA NOPALUCAN, TLAX. CP. 90124",http://,246,46 7 24 44
Tlaxcala,Santa Apolonia Teacalco,29,57,29057,FILEMON ,DE SAMPEDRO ,LOPEZ ,H,PNA,,PARTIDO NUEVA ALIANZA ,01/01/17,30/08/21,PRESIDENCIA MUNICIPAL BA,http://www.teacalco.gob.mx/web/inicio.php,246,41 62236
Tlaxcala,Santa Catarina Ayometla,29,58,29058,FRANCO ,PEREZ ,ZEMPOALTECA,H,PAN,,PARTIDO ACCIÓN NACIONAL ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL CALLE ALDAMA # 1 SANTA CATARINA AYOMETLA, TLAX. CP. 90760",http://ayometla.gob.mx/turistico/inicio.php,246,4971839 EXT 107
Tlaxcala,Santa Cruz Quilehtla,29,59,29059,OSCAR ,PEREZ ,ROJAS ,H,PNA,,PARTIDO NUEVA ALIANZA ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL CALLE NAHUATL ESQ. HIDALGO SANTA CRUZ QUILETLA, TLAX. CP. 90360",http://quilehtlatlax.gob.mx/turistico/inicio.php,246,49 72366
Tlaxcala,Santa Isabel Xiloxoxtla,29,60,29060,JAIME ,PEREZ ,JUAREZ ,H,PRI,,PARTIDO REVOLUCIONARIO INSTITUCIONAL ,01/01/17,30/08/21,"PRESIDENCIA MUNICIPAL AV. 5 DE MAYO # 3 SANTA ISABEL XILOXOXTLA, TLAX. CP. 90180",http://,246,46 17150
Veracruz de Ignacio de la Llave,Acajete,30,1,30001,JOEL ,MOLINA ,ROJAS ,H,PVEM,,PARTIDO VERDE ECOLOGISTA DE MÉXICO ,01/01/18,31/12/21,"PRESIDENCIA MUNICIPAL CALLE AYUNTAMIENTO S/N, ZONA CENTRO ACAJETE, VER. CP. 91320",http://www.acajete.gob.mx/,281,228 3-18-10-96; 3-18-10-95; 3-18-10-96; 3-18-10
